"","Mmus_C57-6T_LVR_BSL_Rep1_B1","Mmus_C57-6T_LVR_BSL_Rep2_B2","Mmus_C57-6T_LVR_BSL_Rep3_B3","Mmus_C57-6T_LVR_GC_Rep1_G2","Mmus_C57-6T_LVR_GC_Rep2_G3","Mmus_C57-6T_LVR_GC_Rep3_G5","Mmus_C57-6T_LVR_FLT_Rep1_F1","Mmus_C57-6T_LVR_FLT_Rep2_F2","Mmus_C57-6T_LVR_FLT_Rep3_F4"
"ENSMUSG00000035305",75.7699892021692,61.8396536377133,70.7811914645305,122.739555672247,94.1738803933331,141.987172021164,165.911652750614,143.685434111575,114.811993445359
"ENSMUSG00000035310",189.955121869344,241.88639803368,214.8483492973,297.585528797994,200.490312622844,344.888334881728,223.112305697746,275.374962186691,288.569326308145
"ENSMUSG00000035311",410.18531131581,395.615045495996,389.065884553459,681.350022419649,442.586462416082,471.189756710008,460.961940950879,508.265396390058,469.80038307193
"ENSMUSG00000035314",22.5961121780826,38.9650274323961,29.2196775079943,72.2736399624327,59.6320018563415,53.027888618355,34.4787442236132,28.3724231179428,33.6475633383541
"ENSMUSG00000035325",5967.27190896387,5983.74504808137,6217.88068761075,5130.26722782782,5203.08823483729,4745.42356902401,4340.07856913953,5057.15234422952,5445.05637095885
"ENSMUSG00000035329",490.869087391501,539.603961015622,628.303521569298,448.668145755264,484.281534428226,370.41616568179,416.733443470452,427.946744282864,407.809625905738
"ENSMUSG00000035337",20.7589345072732,33.298328540309,24.6195844166143,12.0727625797046,32.0385881090934,17.973088629139,22.334296834525,27.6316588542349,22.0055083200061
"ENSMUSG00000035342",482.423389995665,377.444090660141,529.373045309812,212.358962124428,231.993578234781,307.711867105796,210.383132022319,249.612000820751,232.944922280152
"ENSMUSG00000035351",105.256198907956,103.105167567105,100.574538721198,78.8430465036685,88.36409404952,95.128420355118,133.152415645311,84.349588208859,83.0489353464498
"ENSMUSG00000035352",0,0.958038768831882,2.06598976639389,1.01310418241426,0.977660623096573,2.71483018518461,1.07098079593655,1.11298548909985,0.963443212541815
"ENSMUSG00000035354",1066.3461445157,1019.86323034461,1034.05998542476,897.110707042311,929.177688205727,984.574489552348,936.887551872426,1029.39156063428,948.958241057043
"ENSMUSG00000035356",480.230269159248,343.059792698553,282.42920665432,370.742674860555,340.945043372557,340.220368814337,352.414301124969,459.774209732256,320.452070523744
"ENSMUSG00000035357",221.625089776394,179.305454192389,162.280483206843,215.654401383167,248.789886811534,180.77640363793,265.873318407044,185.643619715211,152.311041265692
"ENSMUSG00000035364",10.3794881381368,12.3679754862088,8.20654465120626,17.1031147343135,7.76694607851073,11.6825311152848,12.7624810133189,15.4736199875845,3.82701797398397
"ENSMUSG00000035365",5.50501651018542,21.9116072668127,4.47593861828169,2.50843014571205,11.8729610999399,9.52265932752857,15.5742413103994,0,13.0669793304466
"ENSMUSG00000035367",485.4452599188,511.49967250751,520.17759075634,620.623311706713,493.988567385938,603.409350735817,623.487641432657,649.304377934034,621.674665582912
"ENSMUSG00000035370",24.9115141793559,36.1541070598845,24.6204781374097,54.3199201944643,43.6902763726668,55.7189714766353,20.2079092608423,48.6341394673267,56.4414885003149
"ENSMUSG00000035372",1570.96152435166,1082.96922726093,1578.07866619303,2120.70952750734,3139.34893458327,1328.96364577706,1978.96816738338,2313.95221857171,2416.15336381221
"ENSMUSG00000035373",2.07589543836435,3.8055269054814,2.05163399912495,1.00606451159956,0,2.69596587571552,3.19061688846876,1.10526265021117,0
"ENSMUSG00000035376",1178.42765204321,968.514728476718,1250.5886785874,1143.4814781778,1285.87444002209,1233.95543125421,1075.29666865672,1290.59503656264,1215.46126789482
"ENSMUSG00000035378",107.842621785453,88.7601245222872,142.435822950521,118.165203264872,110.801734052899,110.245528349448,121.654605821609,98.9855482752978,104.400218797151
