Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Library,Experiment
GO_Molecular_Function_2023,Tubulin Binding (GO:0015631),1/322,0.3857084997395333,0.509135219656184,0,0,2.1107530346976047,2.0108582212255,PACRG,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Transcription Cis-Regulatory Region Binding (GO:0000976),1/474,0.5132905638900332,0.6514841772450422,0,0,1.4213749362105417,0.9479336968896638,GATA5,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Double-Stranded DNA Binding (GO:0003690),1/650,0.6291378227605718,0.757650890611563,0,0,1.0265660698156314,0.4757157799785736,GATA5,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Sequence-Specific Double-Stranded DNA Binding (GO:1990837),1/715,0.664772237839195,0.757650890611563,0,0,0.9299719887955182,0.3797176034515697,GATA5,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Sequence-Specific DNA Binding (GO:0043565),1/717,0.6658144190222826,0.757650890611563,0,0,0.9272779811211712,0.3771650309150485,GATA5,GO_Molecular_Function_2023,RR1_regular
GO_Molecular_Function_2023,Cis-Regulatory Region Sequence-Specific DNA Binding (GO:0000987),1/1098,0.8164365175205867,0.8764231235962546,0,0,0.5932480432527583,0.1203143333215609,GATA5,GO_Molecular_Function_2023,RR1_regular
Reactome_2022,Bicarbonate Transporters R-HSA-425381,1/10,0.0149023554252653,0.1661836320522993,0,0,76.47892720306514,321.6884165593148,SLC4A9,Reactome_2022,RR1_regular
Reactome_2022,Aspartate And Asparagine Metabolism R-HSA-8963693,1/11,0.0163807339505408,0.1661836320522993,0,0,68.82758620689656,282.994903106762,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Response Of EIF2AK1 (HRI) To Heme Deficiency R-HSA-9648895,1/15,0.0222728330244505,0.1661836320522993,0,0,49.15270935960592,186.9959576603662,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Signaling By NTRK3 (TRKC) R-HSA-9034015,1/16,0.0237405188646141,0.1661836320522993,0,0,45.87356321839081,171.5933676703201,PTPRU,Reactome_2022,RR1_regular
Reactome_2022,ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994,1/27,0.0397451584744871,0.2190340728697071,0,0,26.450928381962864,85.31131290182489,ASNS,Reactome_2022,RR1_regular
Reactome_2022,PERK Regulates Gene Expression R-HSA-381042,1/32,0.0469358727577943,0.2190340728697071,0,0,22.17908787541713,67.84523138217664,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Signaling By SCF-KIT R-HSA-1433557,1/42,0.0611614760831625,0.24464590433265,0,0,16.761143818334734,46.83462101550951,PTPRU,Reactome_2022,RR1_regular
Reactome_2022,Unfolded Protein Response (UPR) R-HSA-381119,1/89,0.1253179535566854,0.3050792017467915,0,0,7.790752351097178,16.18062246106182,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency R-HSA-9633012,1/98,0.1371100464027112,0.3050792017467915,0,0,7.064699608958407,14.037356193959155,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Hedgehog Off State R-HSA-5610787,1/98,0.1371100464027112,0.3050792017467915,0,0,7.064699608958407,14.037356193959155,ADCY10,Reactome_2022,RR1_regular
Reactome_2022,Stimuli-sensing Channels R-HSA-2672351,1/100,0.1397095639188418,0.3050792017467915,0,0,6.921281783350749,13.622394510819325,SLC9B2,Reactome_2022,RR1_regular
Reactome_2022,Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393,1/104,0.1448859074147043,0.3050792017467915,0,0,6.651155005021761,12.848759048563156,SLC4A9,Reactome_2022,RR1_regular
Reactome_2022,Macroautophagy R-HSA-1632852,1/114,0.1576953885966523,0.3050792017467915,0,0,6.059505645407385,11.192452446545069,ATG9B,Reactome_2022,RR1_regular
Reactome_2022,Autophagy R-HSA-9612973,1/128,0.1753174699880012,0.3050792017467915,0,0,5.387727396144448,9.380878377461652,ATG9B,Reactome_2022,RR1_regular
Reactome_2022,Signaling By NTRKs R-HSA-166520,1/132,0.1802865383685196,0.3050792017467915,0,0,5.222163727296657,8.946651703406395,PTPRU,Reactome_2022,RR1_regular
Reactome_2022,Signaling By Hedgehog R-HSA-5358351,1/135,0.183994333272011,0.3050792017467915,0,0,5.104477611940299,8.641116555141592,ADCY10,Reactome_2022,RR1_regular
Reactome_2022,Factors Involved In Megakaryocyte Development And Platelet Production R-HSA-983231,1/136,0.1852266582034091,0.3050792017467915,0,0,5.066411238825032,8.542856093971833,GATA5,Reactome_2022,RR1_regular
Reactome_2022,Cellular Response To Starvation R-HSA-9711097,1/153,0.2059029787100954,0.3202935224379263,0,0,4.495916515426497,7.105122556571242,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Ion Channel Transport R-HSA-983712,1/175,0.231908776011473,0.3417603014905918,0,0,3.923107411811336,5.733273077034567,SLC9B2,Reactome_2022,RR1_regular
Reactome_2022,Transport Of Small Molecules R-HSA-382551,2/706,0.2862952149086228,0.4008133008720719,0,0,1.9547483766233769,2.4448659176697958,SLC4A9;SLC9B2,Reactome_2022,RR1_regular
Reactome_2022,SLC-mediated Transmembrane Transport R-HSA-425407,1/247,0.3113887126629925,0.4151849502173234,0,0,2.764788337538548,3.225715234702672,SLC4A9,Reactome_2022,RR1_regular
Reactome_2022,Metabolism Of Amino Acids And Derivatives R-HSA-71291,1/364,0.4238759327460618,0.5394784598586241,0,0,1.862543934644248,1.5986484250483348,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,1/496,0.5294877048923683,0.6445937276950571,0,0,1.356670149773598,0.8626323850972824,PTPRU,Reactome_2022,RR1_regular
Reactome_2022,Hemostasis R-HSA-109582,1/576,0.5841079479219365,0.6814592725755927,0,0,1.1631184407796102,0.6253732766515719,GATA5,Reactome_2022,RR1_regular
Reactome_2022,Cellular Responses To Stress R-HSA-2262752,1/722,0.6684061877741035,0.7275263606267053,0,0,0.920608350471089,0.3708755663344817,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,1/736,0.6755601920105121,0.7275263606267053,0,0,0.9024161388693408,0.3539393575057702,ASNS,Reactome_2022,RR1_regular
Reactome_2022,Signal Transduction R-HSA-162582,2/2465,0.8993122526145718,0.9326201138225187,0,0,0.5077141697117337,0.0538811518118076,ADCY10;PTPRU,Reactome_2022,RR1_regular
Reactome_2022,Metabolism R-HSA-1430728,1/2049,0.9610327703836216,0.9610327703836216,0,0,0.3017578125,0.011993898459099,ASNS,Reactome_2022,RR1_regular
ARCHS4_Tissues,TESTIS (BULK TISSUE),11/2316,0.00032713842082915883,0.0323867036620867,0,0,4.436922023061993,35.606863484424835,TMPRSS9;ADCY10;PTPRU;SPAG17;PACRG;SLC4A9;NUP210L;ATG9B;PNLDC1;GATA5;CFAP45,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,GASTRIC EPITHELIAL CELL,8/2316,0.0180268526237966,0.5948861365852901,0,0,2.782731999369781,11.175153457086916,TMEM265;PTPRU;PACRG;SLC4A9;CDHR2;GATA5;CFAP45;SLC9B2,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,SPERM,8/2316,0.0180268526237966,0.5948861365852901,0,0,2.782731999369781,11.175153457086916,ADCY10;SPAG17;PACRG;NUP210L;RUFY4;ATG9B;CDHR2;CFAP45,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,CD34+ CELL,1/2316,0.9751509512890294,0.9751509512890294,0,0,0.2629775824830565,0.0066173044170555,HPDL,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,CEREBELLUM,1/2316,0.9751509512890294,0.9751509512890294,0,0,0.2629775824830565,0.0066173044170555,SPAG17,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,DENDRITIC CELL,1/2316,0.9751509512890294,0.9751509512890294,0,0,0.2629775824830565,0.0066173044170555,RUFY4,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,GRANULOSA CELL,1/2316,0.9751509512890294,0.9751509512890294,0,0,0.2629775824830565,0.0066173044170555,TMPRSS9,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,HUMAN ZYGOTE,1/2316,0.9751509512890294,0.9751509512890294,0,0,0.2629775824830565,0.0066173044170555,PNLDC1,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,MIDBRAIN,1/2316,0.9751509512890294,0.9751509512890294,0,0,0.2629775824830565,0.0066173044170555,SPAG17,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,MYOBLAST,1/2316,0.9751509512890294,0.9751509512890294,0,0,0.2629775824830565,0.0066173044170555,ASNS,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,PLASMA CELL,1/2316,0.9751509512890294,0.9751509512890294,0,0,0.2629775824830565,0.0066173044170555,PNLDC1,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,BASAL CELL,7/2316,0.051496209985361,0.9751509512890294,0,0,2.327885212872126,6.9050826839185975,TMEM265;PTPRU;SPAG17;SLC4A9;PNLDC1;ASNS;CFAP45,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,OVARY (BULK TISSUE),7/2316,0.051496209985361,0.9751509512890294,0,0,2.327885212872126,6.9050826839185975,PTPRU;SPAG17;SLC4A9;NUP210L;ATG9B;PNLDC1;GATA5,ARCHS4_Tissues,RR1_regular
ARCHS4_Tissues,ALPHA CELL,6/2316,0.126130512375814,0.9751509512890294,0,0,1.9112554112554112,3.957136013899787,TMPRSS9;ADCY10;PACRG;SLC4A9;NUP210L;CDHR2,ARCHS4_Tissues,RR1_regular
